recording_id,speaker,audio_path,y_true,n_segments,split,PC1,PC2,class_name
sp5139__Lab41-SRI-VOiCES-src-sp5139-ch061422-sg0023,sp5139,VOiCES_devkit\source-16k\sp5139\Lab41-SRI-VOiCES-src-sp5139-ch061422-sg0023.wav,0,6,valid,-0.010893853,-0.018884033,not_allow
sp5333__Lab41-SRI-VOiCES-src-sp5333-ch005083-sg0030,sp5333,VOiCES_devkit\source-16k\sp5333\Lab41-SRI-VOiCES-src-sp5333-ch005083-sg0030.wav,0,6,valid,0.6556867,-0.16352387,not_allow
sp5333__Lab41-SRI-VOiCES-src-sp5333-ch005097-sg0010,sp5333,VOiCES_devkit\source-16k\sp5333\Lab41-SRI-VOiCES-src-sp5333-ch005097-sg0010.wav,0,6,valid,0.59777933,-0.004861176,not_allow
sp5386__Lab41-SRI-VOiCES-src-sp5386-ch004145-sg0009,sp5386,VOiCES_devkit\source-16k\sp5386\Lab41-SRI-VOiCES-src-sp5386-ch004145-sg0009.wav,0,6,valid,-0.06288963,0.12242055,not_allow
sp5386__Lab41-SRI-VOiCES-src-sp5386-ch008684-sg0033,sp5386,VOiCES_devkit\source-16k\sp5386\Lab41-SRI-VOiCES-src-sp5386-ch008684-sg0033.wav,0,5,valid,0.11020169,0.29276603,not_allow
sp5588__Lab41-SRI-VOiCES-src-sp5588-ch039648-sg0032,sp5588,VOiCES_devkit\source-16k\sp5588\Lab41-SRI-VOiCES-src-sp5588-ch039648-sg0032.wav,0,6,valid,-0.48461017,-0.0045915246,not_allow
sp5588__Lab41-SRI-VOiCES-src-sp5588-ch068192-sg0028,sp5588,VOiCES_devkit\source-16k\sp5588\Lab41-SRI-VOiCES-src-sp5588-ch068192-sg0028.wav,0,6,valid,-0.40416068,0.12466127,not_allow
sp5717__Lab41-SRI-VOiCES-src-sp5717-ch061421-sg0010,sp5717,VOiCES_devkit\source-16k\sp5717\Lab41-SRI-VOiCES-src-sp5717-ch061421-sg0010.wav,0,6,valid,0.64796305,-0.15244962,not_allow
sp5717__Lab41-SRI-VOiCES-src-sp5717-ch100145-sg0023,sp5717,VOiCES_devkit\source-16k\sp5717\Lab41-SRI-VOiCES-src-sp5717-ch100145-sg0023.wav,0,6,valid,0.50664765,0.007651478,not_allow
sp5935__Lab41-SRI-VOiCES-src-sp5935-ch043322-sg0019,sp5935,VOiCES_devkit\source-16k\sp5935\Lab41-SRI-VOiCES-src-sp5935-ch043322-sg0019.wav,0,6,valid,0.6152949,-0.23480292,not_allow
sp5935__Lab41-SRI-VOiCES-src-sp5935-ch055927-sg0020,sp5935,VOiCES_devkit\source-16k\sp5935\Lab41-SRI-VOiCES-src-sp5935-ch055927-sg0020.wav,0,5,valid,0.46289927,0.09671563,not_allow
sp6319__Lab41-SRI-VOiCES-src-sp6319-ch057405-sg0009,sp6319,VOiCES_devkit\source-16k\sp6319\Lab41-SRI-VOiCES-src-sp6319-ch057405-sg0009.wav,0,5,valid,0.71709126,-0.06706357,not_allow
sp6319__Lab41-SRI-VOiCES-src-sp6319-ch057405-sg0012,sp6319,VOiCES_devkit\source-16k\sp6319\Lab41-SRI-VOiCES-src-sp6319-ch057405-sg0012.wav,0,3,valid,0.6262701,0.019768894,not_allow
sp6518__Lab41-SRI-VOiCES-src-sp6518-ch066465-sg0028,sp6518,VOiCES_devkit\source-16k\sp6518\Lab41-SRI-VOiCES-src-sp6518-ch066465-sg0028.wav,0,5,valid,0.5125995,0.14206716,not_allow
sp6518__Lab41-SRI-VOiCES-src-sp6518-ch066470-sg0020,sp6518,VOiCES_devkit\source-16k\sp6518\Lab41-SRI-VOiCES-src-sp6518-ch066470-sg0020.wav,0,5,valid,0.5797481,0.009401888,not_allow
sp6696__Lab41-SRI-VOiCES-src-sp6696-ch073295-sg0007,sp6696,VOiCES_devkit\source-16k\sp6696\Lab41-SRI-VOiCES-src-sp6696-ch073295-sg0007.wav,0,6,valid,0.6649647,-0.115400344,not_allow
sp6696__Lab41-SRI-VOiCES-src-sp6696-ch073296-sg0037,sp6696,VOiCES_devkit\source-16k\sp6696\Lab41-SRI-VOiCES-src-sp6696-ch073296-sg0037.wav,0,6,valid,0.67239386,-0.14400138,not_allow
sp6965__Lab41-SRI-VOiCES-src-sp6965-ch277898-sg0032,sp6965,VOiCES_devkit\source-16k\sp6965\Lab41-SRI-VOiCES-src-sp6965-ch277898-sg0032.wav,0,5,valid,0.6633791,0.08395168,not_allow
sp6965__Lab41-SRI-VOiCES-src-sp6965-ch291718-sg0025,sp6965,VOiCES_devkit\source-16k\sp6965\Lab41-SRI-VOiCES-src-sp6965-ch291718-sg0025.wav,0,6,valid,0.6524589,-0.07204157,not_allow
sp7095__Lab41-SRI-VOiCES-src-sp7095-ch088484-sg0023,sp7095,VOiCES_devkit\source-16k\sp7095\Lab41-SRI-VOiCES-src-sp7095-ch088484-sg0023.wav,0,5,valid,0.43274832,0.13041613,not_allow
sp7095__Lab41-SRI-VOiCES-src-sp7095-ch088489-sg0000,sp7095,VOiCES_devkit\source-16k\sp7095\Lab41-SRI-VOiCES-src-sp7095-ch088489-sg0000.wav,0,5,valid,0.3910917,0.20673296,not_allow
sp7247__Lab41-SRI-VOiCES-src-sp7247-ch077778-sg0034,sp7247,VOiCES_devkit\source-16k\sp7247\Lab41-SRI-VOiCES-src-sp7247-ch077778-sg0034.wav,0,6,valid,0.35394418,0.06921527,not_allow
sp7247__Lab41-SRI-VOiCES-src-sp7247-ch094108-sg0008,sp7247,VOiCES_devkit\source-16k\sp7247\Lab41-SRI-VOiCES-src-sp7247-ch094108-sg0008.wav,0,6,valid,0.6685968,-0.035373807,not_allow
sp7938__Lab41-SRI-VOiCES-src-sp7938-ch109179-sg0023,sp7938,VOiCES_devkit\source-16k\sp7938\Lab41-SRI-VOiCES-src-sp7938-ch109179-sg0023.wav,0,6,valid,0.44059938,0.19887406,not_allow
sp7938__Lab41-SRI-VOiCES-src-sp7938-ch110127-sg0032,sp7938,VOiCES_devkit\source-16k\sp7938\Lab41-SRI-VOiCES-src-sp7938-ch110127-sg0032.wav,0,5,valid,0.6694494,0.02648443,not_allow
sp8142__Lab41-SRI-VOiCES-src-sp8142-ch003966-sg0026,sp8142,VOiCES_devkit\source-16k\sp8142\Lab41-SRI-VOiCES-src-sp8142-ch003966-sg0026.wav,0,5,valid,0.42337415,0.0035398006,not_allow
sp8142__Lab41-SRI-VOiCES-src-sp8142-ch276732-sg0012,sp8142,VOiCES_devkit\source-16k\sp8142\Lab41-SRI-VOiCES-src-sp8142-ch276732-sg0012.wav,0,6,valid,0.5815714,-0.119898185,not_allow
sp8152__Lab41-SRI-VOiCES-src-sp8152-ch258974-sg0010,sp8152,VOiCES_devkit\source-16k\sp8152\Lab41-SRI-VOiCES-src-sp8152-ch258974-sg0010.wav,0,6,valid,0.48547202,-0.025554389,not_allow
sp8152__Lab41-SRI-VOiCES-src-sp8152-ch258993-sg0042,sp8152,VOiCES_devkit\source-16k\sp8152\Lab41-SRI-VOiCES-src-sp8152-ch258993-sg0042.wav,0,6,valid,0.29661244,0.08643702,not_allow
sp8222__Lab41-SRI-VOiCES-src-sp8222-ch274378-sg0034,sp8222,VOiCES_devkit\source-16k\sp8222\Lab41-SRI-VOiCES-src-sp8222-ch274378-sg0034.wav,0,6,valid,0.3173586,0.014673352,not_allow
sp8222__Lab41-SRI-VOiCES-src-sp8222-ch274379-sg0006,sp8222,VOiCES_devkit\source-16k\sp8222\Lab41-SRI-VOiCES-src-sp8222-ch274379-sg0006.wav,0,6,valid,0.38782495,0.19582883,not_allow
sp8465__Lab41-SRI-VOiCES-src-sp8465-ch246942-sg0002,sp8465,VOiCES_devkit\source-16k\sp8465\Lab41-SRI-VOiCES-src-sp8465-ch246942-sg0002.wav,0,6,valid,0.68810785,-0.10216358,not_allow
sp8465__Lab41-SRI-VOiCES-src-sp8465-ch246942-sg0026,sp8465,VOiCES_devkit\source-16k\sp8465\Lab41-SRI-VOiCES-src-sp8465-ch246942-sg0026.wav,0,6,valid,0.66461617,-0.11006571,not_allow
p225__p225_005_mic1,p225,VOiCES_devkit\source-16k\p225\p225_005_mic1.wav,1,2,valid,0.19475985,0.1784395,allow
p225__p225_007_mic1,p225,VOiCES_devkit\source-16k\p225\p225_007_mic1.wav,1,2,valid,-0.54200524,0.10204238,allow
p225__p225_008_mic1,p225,VOiCES_devkit\source-16k\p225\p225_008_mic1.wav,1,3,valid,-0.16971262,0.19767866,allow
p225__p225_196_mic1,p225,VOiCES_devkit\source-16k\p225\p225_196_mic1.wav,1,1,valid,-0.66417813,-0.070946604,allow
p225__p225_210_mic1,p225,VOiCES_devkit\source-16k\p225\p225_210_mic1.wav,1,1,valid,-0.53126526,0.059213758,allow
p225__p225_220_mic1,p225,VOiCES_devkit\source-16k\p225\p225_220_mic1.wav,1,2,valid,-0.6653447,-0.06129317,allow
p225__p225_222_mic1,p225,VOiCES_devkit\source-16k\p225\p225_222_mic1.wav,1,1,valid,-0.6396501,0.0141988695,allow
p225__p225_236_mic1,p225,VOiCES_devkit\source-16k\p225\p225_236_mic1.wav,1,1,valid,-0.6603598,-0.029954344,allow
p225__p225_238_mic1,p225,VOiCES_devkit\source-16k\p225\p225_238_mic1.wav,1,1,valid,-0.66352046,-0.04603517,allow
p225__p225_268_mic1,p225,VOiCES_devkit\source-16k\p225\p225_268_mic1.wav,1,1,valid,-0.42376935,0.17253554,allow
p225__p225_277_mic1,p225,VOiCES_devkit\source-16k\p225\p225_277_mic1.wav,1,2,valid,-0.48257962,-0.054889902,allow
p225__p225_281_mic1,p225,VOiCES_devkit\source-16k\p225\p225_281_mic1.wav,1,1,valid,-0.65580845,-0.023181707,allow
p225__p225_291_mic1,p225,VOiCES_devkit\source-16k\p225\p225_291_mic1.wav,1,1,valid,-0.662806,-0.038685888,allow
p225__p225_308_mic1,p225,VOiCES_devkit\source-16k\p225\p225_308_mic1.wav,1,1,valid,-0.66443443,-0.06557688,allow
p225__p225_310_mic1,p225,VOiCES_devkit\source-16k\p225\p225_310_mic1.wav,1,1,valid,-0.65414697,-0.08751868,allow
p225__p225_312_mic1,p225,VOiCES_devkit\source-16k\p225\p225_312_mic1.wav,1,1,valid,-0.6549958,-0.011120826,allow
p225__p225_316_mic1,p225,VOiCES_devkit\source-16k\p225\p225_316_mic1.wav,1,1,valid,-0.6530857,-0.0029068291,allow
p225__p225_326_mic1,p225,VOiCES_devkit\source-16k\p225\p225_326_mic1.wav,1,1,valid,0.16262339,-0.17118624,allow
p225__p225_330_mic1,p225,VOiCES_devkit\source-16k\p225\p225_330_mic1.wav,1,1,valid,-0.6464159,0.0025708675,allow
p225__p225_331_mic1,p225,VOiCES_devkit\source-16k\p225\p225_331_mic1.wav,1,2,valid,-0.66554666,-0.065300345,allow
p225__p225_332_mic1,p225,VOiCES_devkit\source-16k\p225\p225_332_mic1.wav,1,1,valid,-0.66270024,-0.033993065,allow
p225__p225_336_mic1,p225,VOiCES_devkit\source-16k\p225\p225_336_mic1.wav,1,1,valid,-0.662529,-0.036455154,allow
p225__p225_350_mic1,p225,VOiCES_devkit\source-16k\p225\p225_350_mic1.wav,1,1,valid,-0.61910075,0.04557079,allow
p227__p227_003_mic1,p227,VOiCES_devkit\source-16k\p227\p227_003_mic1.wav,1,3,valid,-0.25649777,0.23840547,allow
p227__p227_009_mic1,p227,VOiCES_devkit\source-16k\p227\p227_009_mic1.wav,1,2,valid,-0.62913543,-0.05084008,allow
p227__p227_010_mic1,p227,VOiCES_devkit\source-16k\p227\p227_010_mic1.wav,1,1,valid,-0.64288235,-0.04215184,allow
p227__p227_012_mic1,p227,VOiCES_devkit\source-16k\p227\p227_012_mic1.wav,1,2,valid,-0.6447484,-0.036187768,allow
p227__p227_019_mic1,p227,VOiCES_devkit\source-16k\p227\p227_019_mic1.wav,1,3,valid,-0.38515958,0.11471835,allow
p227__p227_021_mic1,p227,VOiCES_devkit\source-16k\p227\p227_021_mic1.wav,1,4,valid,-0.5808424,-0.048189893,allow
p227__p227_022_mic1,p227,VOiCES_devkit\source-16k\p227\p227_022_mic1.wav,1,3,valid,-0.4038894,-0.05244194,allow
p227__p227_024_mic1,p227,VOiCES_devkit\source-16k\p227\p227_024_mic1.wav,1,3,valid,-0.37000933,0.023528337,allow
p227__p227_028_mic1,p227,VOiCES_devkit\source-16k\p227\p227_028_mic1.wav,1,1,valid,-0.6631756,-0.09434454,allow
p227__p227_030_mic1,p227,VOiCES_devkit\source-16k\p227\p227_030_mic1.wav,1,1,valid,-0.33831388,0.25944275,allow
p227__p227_065_mic1,p227,VOiCES_devkit\source-16k\p227\p227_065_mic1.wav,1,1,valid,-0.6424476,0.029859215,allow
p227__p227_070_mic1,p227,VOiCES_devkit\source-16k\p227\p227_070_mic1.wav,1,1,valid,-0.6494145,-0.0105009675,allow
p227__p227_080_mic1,p227,VOiCES_devkit\source-16k\p227\p227_080_mic1.wav,1,1,valid,-0.6541795,-0.015940458,allow
p227__p227_084_mic1,p227,VOiCES_devkit\source-16k\p227\p227_084_mic1.wav,1,1,valid,-0.6066501,-0.12221235,allow
p227__p227_086_mic1,p227,VOiCES_devkit\source-16k\p227\p227_086_mic1.wav,1,1,valid,-0.6535872,-0.014555812,allow
p228__p228_007_mic1,p228,VOiCES_devkit\source-16k\p228\p228_007_mic1.wav,1,2,valid,-0.54155517,0.12788537,allow
p228__p228_010_mic1,p228,VOiCES_devkit\source-16k\p228\p228_010_mic1.wav,1,1,valid,-0.32712346,0.21572423,allow
p228__p228_011_mic1,p228,VOiCES_devkit\source-16k\p228\p228_011_mic1.wav,1,3,valid,-0.63106346,-0.01610145,allow
p228__p228_015_mic1,p228,VOiCES_devkit\source-16k\p228\p228_015_mic1.wav,1,2,valid,-0.58147323,0.12840265,allow
p228__p228_022_mic1,p228,VOiCES_devkit\source-16k\p228\p228_022_mic1.wav,1,3,valid,-0.38424507,0.016023368,allow
p228__p228_027_mic1,p228,VOiCES_devkit\source-16k\p228\p228_027_mic1.wav,1,1,valid,-0.66312665,-0.05060616,allow
p228__p228_035_mic1,p228,VOiCES_devkit\source-16k\p228\p228_035_mic1.wav,1,1,valid,-0.61897194,-0.11188331,allow
p228__p228_039_mic1,p228,VOiCES_devkit\source-16k\p228\p228_039_mic1.wav,1,1,valid,-0.65990937,-0.02459833,allow
p228__p228_042_mic1,p228,VOiCES_devkit\source-16k\p228\p228_042_mic1.wav,1,1,valid,-0.6556461,-0.02260688,allow
p228__p228_043_mic1,p228,VOiCES_devkit\source-16k\p228\p228_043_mic1.wav,1,1,valid,-0.66228235,-0.07471843,allow
p228__p228_065_mic1,p228,VOiCES_devkit\source-16k\p228\p228_065_mic1.wav,1,1,valid,-0.41958848,-0.04857622,allow
p228__p228_070_mic1,p228,VOiCES_devkit\source-16k\p228\p228_070_mic1.wav,1,1,valid,-0.65983933,-0.03094247,allow
p231__p231_002_mic1,p231,VOiCES_devkit\source-16k\p231\p231_002_mic1.wav,1,1,valid,-0.6646133,-0.05323805,allow
p231__p231_008_mic1,p231,VOiCES_devkit\source-16k\p231\p231_008_mic1.wav,1,3,valid,-0.5531934,0.030423313,allow
p231__p231_012_mic1,p231,VOiCES_devkit\source-16k\p231\p231_012_mic1.wav,1,1,valid,-0.2966817,0.3270505,allow
p231__p231_020_mic1,p231,VOiCES_devkit\source-16k\p231\p231_020_mic1.wav,1,2,valid,-0.49780753,0.038607717,allow
p231__p231_021_mic1,p231,VOiCES_devkit\source-16k\p231\p231_021_mic1.wav,1,3,valid,-0.58302593,-0.0997469,allow
p231__p231_030_mic1,p231,VOiCES_devkit\source-16k\p231\p231_030_mic1.wav,1,1,valid,-0.65777975,-0.08711822,allow
p231__p231_032_mic1,p231,VOiCES_devkit\source-16k\p231\p231_032_mic1.wav,1,1,valid,-0.6471883,0.009780109,allow
p231__p231_034_mic1,p231,VOiCES_devkit\source-16k\p231\p231_034_mic1.wav,1,1,valid,-0.66390234,-0.059081405,allow
p231__p231_036_mic1,p231,VOiCES_devkit\source-16k\p231\p231_036_mic1.wav,1,1,valid,-0.64289486,-0.048445612,allow
p231__p231_045_mic1,p231,VOiCES_devkit\source-16k\p231\p231_045_mic1.wav,1,1,valid,-0.66391355,-0.0820152,allow
p231__p231_049_mic1,p231,VOiCES_devkit\source-16k\p231\p231_049_mic1.wav,1,1,valid,-0.66534454,-0.08627725,allow
p231__p231_053_mic1,p231,VOiCES_devkit\source-16k\p231\p231_053_mic1.wav,1,1,valid,-0.63255215,0.039588302,allow
p231__p231_056_mic1,p231,VOiCES_devkit\source-16k\p231\p231_056_mic1.wav,1,1,valid,-0.66282827,-0.11170119,allow
p231__p231_058_mic1,p231,VOiCES_devkit\source-16k\p231\p231_058_mic1.wav,1,1,valid,-0.6490813,-0.08929102,allow
p231__p231_061_mic1,p231,VOiCES_devkit\source-16k\p231\p231_061_mic1.wav,1,1,valid,-0.66456014,-0.10733703,allow
p231__p231_065_mic1,p231,VOiCES_devkit\source-16k\p231\p231_065_mic1.wav,1,2,valid,-0.4526558,-0.2033666,allow
p231__p231_067_mic1,p231,VOiCES_devkit\source-16k\p231\p231_067_mic1.wav,1,1,valid,-0.4231809,-0.07631791,allow
p231__p231_068_mic1,p231,VOiCES_devkit\source-16k\p231\p231_068_mic1.wav,1,1,valid,-0.6638317,-0.04159832,allow
p231__p231_079_mic1,p231,VOiCES_devkit\source-16k\p231\p231_079_mic1.wav,1,1,valid,-0.6050776,0.0120918155,allow
p231__p231_080_mic1,p231,VOiCES_devkit\source-16k\p231\p231_080_mic1.wav,1,1,valid,-0.66632754,-0.08903442,allow
p232__p232_001_mic1,p232,VOiCES_devkit\source-16k\p232\p232_001_mic1.wav,1,1,valid,-0.64968306,-0.10690263,allow
p232__p232_003_mic1,p232,VOiCES_devkit\source-16k\p232\p232_003_mic1.wav,1,3,valid,-0.43500724,-0.011821091,allow
p232__p232_004_mic1,p232,VOiCES_devkit\source-16k\p232\p232_004_mic1.wav,1,2,valid,-0.44673097,-0.050758243,allow
p232__p232_009_mic1,p232,VOiCES_devkit\source-16k\p232\p232_009_mic1.wav,1,2,valid,-0.5471648,-0.00084757805,allow
p232__p232_025_mic1,p232,VOiCES_devkit\source-16k\p232\p232_025_mic1.wav,1,1,valid,-0.3219921,-0.1538528,allow
p232__p232_030_mic1,p232,VOiCES_devkit\source-16k\p232\p232_030_mic1.wav,1,2,valid,-0.044209022,0.15878558,allow
p232__p232_035_mic1,p232,VOiCES_devkit\source-16k\p232\p232_035_mic1.wav,1,1,valid,-0.45312348,0.20234954,allow
p232__p232_041_mic1,p232,VOiCES_devkit\source-16k\p232\p232_041_mic1.wav,1,1,valid,-0.6380704,-0.11309625,allow
p232__p232_049_mic1,p232,VOiCES_devkit\source-16k\p232\p232_049_mic1.wav,1,1,valid,-0.64889807,-0.009953111,allow
sp0154__Lab41-SRI-VOiCES-src-sp0154-ch123998-sg0018,sp0154,VOiCES_devkit\source-16k\sp0154\Lab41-SRI-VOiCES-src-sp0154-ch123998-sg0018.wav,0,5,test,0.022875693,0.26729697,not_allow
sp0154__Lab41-SRI-VOiCES-src-sp0154-ch124002-sg0012,sp0154,VOiCES_devkit\source-16k\sp0154\Lab41-SRI-VOiCES-src-sp0154-ch124002-sg0012.wav,0,5,test,0.14357002,0.2612537,not_allow
sp0159__Lab41-SRI-VOiCES-src-sp0159-ch121902-sg0018,sp0159,VOiCES_devkit\source-16k\sp0159\Lab41-SRI-VOiCES-src-sp0159-ch121902-sg0018.wav,0,6,test,0.52564234,-0.0012719333,not_allow
sp0159__Lab41-SRI-VOiCES-src-sp0159-ch135897-sg0010,sp0159,VOiCES_devkit\source-16k\sp0159\Lab41-SRI-VOiCES-src-sp0159-ch135897-sg0010.wav,0,6,test,0.4385729,0.04541436,not_allow
sp0196__Lab41-SRI-VOiCES-src-sp0196-ch122152-sg0026,sp0196,VOiCES_devkit\source-16k\sp0196\Lab41-SRI-VOiCES-src-sp0196-ch122152-sg0026.wav,0,6,test,0.6192494,-0.026186526,not_allow
sp0196__Lab41-SRI-VOiCES-src-sp0196-ch122159-sg0027,sp0196,VOiCES_devkit\source-16k\sp0196\Lab41-SRI-VOiCES-src-sp0196-ch122159-sg0027.wav,0,6,test,0.6089593,-0.078370765,not_allow
sp0198__Lab41-SRI-VOiCES-src-sp0198-ch129977-sg0011,sp0198,VOiCES_devkit\source-16k\sp0198\Lab41-SRI-VOiCES-src-sp0198-ch129977-sg0011.wav,0,6,test,-0.10132727,0.26503903,not_allow
sp0198__Lab41-SRI-VOiCES-src-sp0198-ch129977-sg0025,sp0198,VOiCES_devkit\source-16k\sp0198\Lab41-SRI-VOiCES-src-sp0198-ch129977-sg0025.wav,0,6,test,-0.24632019,0.22551143,not_allow
sp0205__Lab41-SRI-VOiCES-src-sp0205-ch157088-sg0010,sp0205,VOiCES_devkit\source-16k\sp0205\Lab41-SRI-VOiCES-src-sp0205-ch157088-sg0010.wav,0,6,test,0.58766896,-0.071249574,not_allow
sp0205__Lab41-SRI-VOiCES-src-sp0205-ch157088-sg0027,sp0205,VOiCES_devkit\source-16k\sp0205\Lab41-SRI-VOiCES-src-sp0205-ch157088-sg0027.wav,0,6,test,0.3203259,0.11421007,not_allow
sp0207__Lab41-SRI-VOiCES-src-sp0207-ch122801-sg0022,sp0207,VOiCES_devkit\source-16k\sp0207\Lab41-SRI-VOiCES-src-sp0207-ch122801-sg0022.wav,0,6,test,0.6491184,-0.06148468,not_allow
sp0207__Lab41-SRI-VOiCES-src-sp0207-ch143321-sg0035,sp0207,VOiCES_devkit\source-16k\sp0207\Lab41-SRI-VOiCES-src-sp0207-ch143321-sg0035.wav,0,6,test,0.59041774,-0.030136257,not_allow
sp0226__Lab41-SRI-VOiCES-src-sp0226-ch131533-sg0002,sp0226,VOiCES_devkit\source-16k\sp0226\Lab41-SRI-VOiCES-src-sp0226-ch131533-sg0002.wav,0,6,test,0.710692,-0.021192849,not_allow
sp0226__Lab41-SRI-VOiCES-src-sp0226-ch131533-sg0018,sp0226,VOiCES_devkit\source-16k\sp0226\Lab41-SRI-VOiCES-src-sp0226-ch131533-sg0018.wav,0,5,test,0.70634806,-0.023357958,not_allow
sp0248__Lab41-SRI-VOiCES-src-sp0248-ch130644-sg0021,sp0248,VOiCES_devkit\source-16k\sp0248\Lab41-SRI-VOiCES-src-sp0248-ch130644-sg0021.wav,0,6,test,0.406379,0.12914023,not_allow
sp0248__Lab41-SRI-VOiCES-src-sp0248-ch130652-sg0018,sp0248,VOiCES_devkit\source-16k\sp0248\Lab41-SRI-VOiCES-src-sp0248-ch130652-sg0018.wav,0,6,test,0.18814324,0.2862444,not_allow
sp0403__Lab41-SRI-VOiCES-src-sp0403-ch000216-sg0010,sp0403,VOiCES_devkit\source-16k\sp0403\Lab41-SRI-VOiCES-src-sp0403-ch000216-sg0010.wav,0,5,test,0.254155,0.30115753,not_allow
sp0403__Lab41-SRI-VOiCES-src-sp0403-ch128339-sg0005,sp0403,VOiCES_devkit\source-16k\sp0403\Lab41-SRI-VOiCES-src-sp0403-ch128339-sg0005.wav,0,6,test,0.5588391,0.05134791,not_allow
sp0459__Lab41-SRI-VOiCES-src-sp0459-ch123443-sg0034,sp0459,VOiCES_devkit\source-16k\sp0459\Lab41-SRI-VOiCES-src-sp0459-ch123443-sg0034.wav,0,6,test,0.5907106,-0.18359387,not_allow
sp0459__Lab41-SRI-VOiCES-src-sp0459-ch127522-sg0009,sp0459,VOiCES_devkit\source-16k\sp0459\Lab41-SRI-VOiCES-src-sp0459-ch127522-sg0009.wav,0,6,test,0.59774953,-0.07847907,not_allow
sp0606__Lab41-SRI-VOiCES-src-sp0606-ch130296-sg0014,sp0606,VOiCES_devkit\source-16k\sp0606\Lab41-SRI-VOiCES-src-sp0606-ch130296-sg0014.wav,0,6,test,0.4903738,0.041053772,not_allow
sp0606__Lab41-SRI-VOiCES-src-sp0606-ch130296-sg0029,sp0606,VOiCES_devkit\source-16k\sp0606\Lab41-SRI-VOiCES-src-sp0606-ch130296-sg0029.wav,0,6,test,0.49309826,0.05297807,not_allow
sp0949__Lab41-SRI-VOiCES-src-sp0949-ch134657-sg0027,sp0949,VOiCES_devkit\source-16k\sp0949\Lab41-SRI-VOiCES-src-sp0949-ch134657-sg0027.wav,0,5,test,0.5503357,0.0086120665,not_allow
sp0949__Lab41-SRI-VOiCES-src-sp0949-ch138545-sg0032,sp0949,VOiCES_devkit\source-16k\sp0949\Lab41-SRI-VOiCES-src-sp0949-ch138545-sg0032.wav,0,6,test,0.5311745,-0.07396057,not_allow
sp1061__Lab41-SRI-VOiCES-src-sp1061-ch142358-sg0049,sp1061,VOiCES_devkit\source-16k\sp1061\Lab41-SRI-VOiCES-src-sp1061-ch142358-sg0049.wav,0,6,test,-0.012121377,0.10179207,not_allow
sp1061__Lab41-SRI-VOiCES-src-sp1061-ch152224-sg0029,sp1061,VOiCES_devkit\source-16k\sp1061\Lab41-SRI-VOiCES-src-sp1061-ch152224-sg0029.wav,0,6,test,0.35721052,0.06879753,not_allow
sp1079__Lab41-SRI-VOiCES-src-sp1079-ch128631-sg0024,sp1079,VOiCES_devkit\source-16k\sp1079\Lab41-SRI-VOiCES-src-sp1079-ch128631-sg0024.wav,0,5,test,0.6850633,0.03742388,not_allow
sp1079__Lab41-SRI-VOiCES-src-sp1079-ch128632-sg0029,sp1079,VOiCES_devkit\source-16k\sp1079\Lab41-SRI-VOiCES-src-sp1079-ch128632-sg0029.wav,0,6,test,0.5997412,-0.04293999,not_allow
sp1226__Lab41-SRI-VOiCES-src-sp1226-ch141268-sg0016,sp1226,VOiCES_devkit\source-16k\sp1226\Lab41-SRI-VOiCES-src-sp1226-ch141268-sg0016.wav,0,5,test,0.16291636,0.24704796,not_allow
sp1226__Lab41-SRI-VOiCES-src-sp1226-ch141270-sg0023,sp1226,VOiCES_devkit\source-16k\sp1226\Lab41-SRI-VOiCES-src-sp1226-ch141270-sg0023.wav,0,6,test,0.48732305,0.04331109,not_allow
sp1246__Lab41-SRI-VOiCES-src-sp1246-ch124548-sg0014,sp1246,VOiCES_devkit\source-16k\sp1246\Lab41-SRI-VOiCES-src-sp1246-ch124548-sg0014.wav,0,6,test,0.43834803,0.1114662,not_allow
sp1246__Lab41-SRI-VOiCES-src-sp1246-ch124548-sg0029,sp1246,VOiCES_devkit\source-16k\sp1246\Lab41-SRI-VOiCES-src-sp1246-ch124548-sg0029.wav,0,6,test,0.49213284,0.084430456,not_allow
sp1259__Lab41-SRI-VOiCES-src-sp1259-ch027120-sg0012,sp1259,VOiCES_devkit\source-16k\sp1259\Lab41-SRI-VOiCES-src-sp1259-ch027120-sg0012.wav,0,6,test,-0.21610683,0.23187572,not_allow
sp1259__Lab41-SRI-VOiCES-src-sp1259-ch137770-sg0001,sp1259,VOiCES_devkit\source-16k\sp1259\Lab41-SRI-VOiCES-src-sp1259-ch137770-sg0001.wav,0,6,test,0.2727503,0.08148587,not_allow
sp1323__Lab41-SRI-VOiCES-src-sp1323-ch138548-sg0001,sp1323,VOiCES_devkit\source-16k\sp1323\Lab41-SRI-VOiCES-src-sp1323-ch138548-sg0001.wav,0,6,test,0.39757615,0.1455082,not_allow
sp1323__Lab41-SRI-VOiCES-src-sp1323-ch138548-sg0012,sp1323,VOiCES_devkit\source-16k\sp1323\Lab41-SRI-VOiCES-src-sp1323-ch138548-sg0012.wav,0,6,test,0.56804305,0.012760788,not_allow
sp1383__Lab41-SRI-VOiCES-src-sp1383-ch130532-sg0028,sp1383,VOiCES_devkit\source-16k\sp1383\Lab41-SRI-VOiCES-src-sp1383-ch130532-sg0028.wav,0,5,test,0.41930416,-0.0061503053,not_allow
