mode,split,recording_id,speaker,class_name,score,threshold,signed_margin,predicted_label
binary,train,sp7850__Lab41-SRI-VOiCES-src-sp7850-ch286674-sg0016,sp7850,not_allow,0.013201357396610547,0.5700000000000001,-0.5567986426033895,0
prototype,train,sp1263__Lab41-SRI-VOiCES-src-sp1263-ch139804-sg0021,sp1263,not_allow,0.3031432330608368,0.86,-0.5568567669391632,0
prototype,train,sp5622__Lab41-SRI-VOiCES-src-sp5622-ch041172-sg0001,sp5622,not_allow,0.30313411355018616,0.86,-0.5568658864498138,0
binary,train,sp4039__Lab41-SRI-VOiCES-src-sp4039-ch184265-sg0003,sp4039,not_allow,0.012887980051649114,0.5700000000000001,-0.5571120199483509,0
binary,test,sp3235__Lab41-SRI-VOiCES-src-sp3235-ch028433-sg0003,sp3235,not_allow,0.012801176146846652,0.5700000000000001,-0.5571988238531534,0
binary,valid,sp1195__Lab41-SRI-VOiCES-src-sp1195-ch037134-sg0017,sp1195,not_allow,0.012792686693137512,0.5700000000000001,-0.5572073133068626,0
prototype,valid,sp0597__Lab41-SRI-VOiCES-src-sp0597-ch133239-sg0005,sp0597,not_allow,0.30265891551971436,0.86,-0.5573410844802856,0
prototype,train,p226__p226_006_mic1,p226,not_allow,0.30255448818206787,0.86,-0.5574455118179321,0
binary,test,sp7933__Lab41-SRI-VOiCES-src-sp7933-ch112597-sg0033,sp7933,not_allow,0.012139949423726648,0.5700000000000001,-0.5578600505762734,0
binary,train,lect__recorded_sample_001,lect,not_allow,0.011772393657338398,0.5700000000000001,-0.5582276063426617,0
binary,train,sp0166__Lab41-SRI-VOiCES-src-sp0166-ch000352-sg0020,sp0166,not_allow,0.011500245549541432,0.5700000000000001,-0.5584997544504586,0
prototype,test,sp4064__Lab41-SRI-VOiCES-src-sp4064-ch077779-sg0028,sp4064,not_allow,0.30137407779693604,0.86,-0.558625922203064,0
prototype,train,sp2196__Lab41-SRI-VOiCES-src-sp2196-ch170151-sg0020,sp2196,not_allow,0.30128616094589233,0.86,-0.5587138390541077,0
binary,valid,sp8465__Lab41-SRI-VOiCES-src-sp8465-ch246942-sg0002,sp8465,not_allow,0.011277571407845244,0.5700000000000001,-0.5587224285921548,0
binary,train,sp0115__Lab41-SRI-VOiCES-src-sp0115-ch121896-sg0012,sp0115,not_allow,0.011272574355825783,0.5700000000000001,-0.5587274256441743,0
prototype,test,sp5909__Lab41-SRI-VOiCES-src-sp5909-ch107621-sg0019,sp5909,not_allow,0.30117934942245483,0.86,-0.5588206505775452,0
binary,train,sp3816__Lab41-SRI-VOiCES-src-sp3816-ch019585-sg0013,sp3816,not_allow,0.010932197367462019,0.5700000000000001,-0.5590678026325381,0
binary,test,sp3994__Lab41-SRI-VOiCES-src-sp3994-ch011512-sg0019,sp3994,not_allow,0.010739261682222908,0.5700000000000001,-0.5592607383177771,0
prototype,train,sp1112__Lab41-SRI-VOiCES-src-sp1112-ch128136-sg0026,sp1112,not_allow,0.30060040950775146,0.86,-0.5593995904922485,0
binary,valid,sp1851__Lab41-SRI-VOiCES-src-sp1851-ch148962-sg0034,sp1851,not_allow,0.010324494030404216,0.5700000000000001,-0.5596755059695958,0
binary,train,sp2803__Lab41-SRI-VOiCES-src-sp2803-ch154320-sg0003,sp2803,not_allow,0.009936722926795483,0.5700000000000001,-0.5600632770732046,0
binary,train,sp0887__Lab41-SRI-VOiCES-src-sp0887-ch123290-sg0001,sp0887,not_allow,0.009883242203310752,0.5700000000000001,-0.5601167577966893,0
prototype,train,sp0118__Lab41-SRI-VOiCES-src-sp0118-ch121721-sg0026,sp0118,not_allow,0.299882173538208,0.86,-0.560117826461792,0
binary,train,sp7278__Lab41-SRI-VOiCES-src-sp7278-ch246956-sg0029,sp7278,not_allow,0.00981962748725588,0.5700000000000001,-0.5601803725127442,0
prototype,valid,sp0083__Lab41-SRI-VOiCES-src-sp0083-ch009960-sg0031,sp0083,not_allow,0.2997865676879883,0.86,-0.5602134323120117,0
binary,train,sp4744__Lab41-SRI-VOiCES-src-sp4744-ch083616-sg0012,sp4744,not_allow,0.009738917148206383,0.5700000000000001,-0.5602610828517937,0
binary,valid,sp0337__Lab41-SRI-VOiCES-src-sp0337-ch123025-sg0033,sp0337,not_allow,0.009544718976637038,0.5700000000000001,-0.5604552810233631,0
binary,train,sp8118__Lab41-SRI-VOiCES-src-sp8118-ch114476-sg0004,sp8118,not_allow,0.009525513523840345,0.5700000000000001,-0.5604744864761597,0
binary,test,sp7276__Lab41-SRI-VOiCES-src-sp7276-ch090847-sg0014,sp7276,not_allow,0.009472207859895812,0.5700000000000001,-0.5605277921401043,0
prototype,train,sp0112__Lab41-SRI-VOiCES-src-sp0112-ch123216-sg0017,sp0112,not_allow,0.29929953813552856,0.86,-0.5607004618644714,0
binary,train,sp0479__Lab41-SRI-VOiCES-src-sp0479-ch107479-sg0007,sp0479,not_allow,0.009240310970926657,0.5700000000000001,-0.5607596890290734,0
binary,train,sp0166__Lab41-SRI-VOiCES-src-sp0166-ch126302-sg0013,sp0166,not_allow,0.009192252927459777,0.5700000000000001,-0.5608077470725403,0
prototype,train,sp1417__Lab41-SRI-VOiCES-src-sp1417-ch001536-sg0016,sp1417,not_allow,0.2991468608379364,0.86,-0.5608531391620636,0
prototype,train,sp7278__Lab41-SRI-VOiCES-src-sp7278-ch104730-sg0039,sp7278,not_allow,0.2990720868110657,0.86,-0.5609279131889343,0
binary,test,sp8183__Lab41-SRI-VOiCES-src-sp8183-ch282977-sg0002,sp8183,not_allow,0.008956089615821838,0.5700000000000001,-0.5610439103841782,0
binary,train,sp8635__Lab41-SRI-VOiCES-src-sp8635-ch295761-sg0035,sp8635,not_allow,0.008938241907162591,0.5700000000000001,-0.5610617580928374,0
binary,test,sp2785__Lab41-SRI-VOiCES-src-sp2785-ch163322-sg0030,sp2785,not_allow,0.008656318318874886,0.5700000000000001,-0.5613436816811251,0
binary,train,sp1737__Lab41-SRI-VOiCES-src-sp1737-ch148989-sg0004,sp1737,not_allow,0.008638370471696058,0.5700000000000001,-0.561361629528304,0
prototype,train,sp2769__Lab41-SRI-VOiCES-src-sp2769-ch176263-sg0031,sp2769,not_allow,0.29863595962524414,0.86,-0.5613640403747558,0
binary,train,sp4110__Lab41-SRI-VOiCES-src-sp4110-ch011533-sg0021,sp4110,not_allow,0.008410147076938301,0.5700000000000001,-0.5615898529230617,0
prototype,train,sp0209__Lab41-SRI-VOiCES-src-sp0209-ch004733-sg0009,sp0209,not_allow,0.29826033115386963,0.86,-0.5617396688461304,0
prototype,valid,sp8142__Lab41-SRI-VOiCES-src-sp8142-ch276732-sg0012,sp8142,not_allow,0.2982023358345032,0.86,-0.5617976641654968,0
binary,train,sp4731__Lab41-SRI-VOiCES-src-sp4731-ch095875-sg0022,sp4731,not_allow,0.007767243495133395,0.5700000000000001,-0.5622327565048667,0
binary,test,sp0226__Lab41-SRI-VOiCES-src-sp0226-ch131533-sg0002,sp0226,not_allow,0.007528716882613177,0.5700000000000001,-0.5624712831173869,0
binary,valid,sp4331__Lab41-SRI-VOiCES-src-sp4331-ch088349-sg0006,sp4331,not_allow,0.006971722404705361,0.5700000000000001,-0.5630282775952947,0
prototype,valid,sp4590__Lab41-SRI-VOiCES-src-sp4590-ch018005-sg0011,sp4590,not_allow,0.2969388961791992,0.86,-0.5630611038208008,0
binary,test,sp0226__Lab41-SRI-VOiCES-src-sp0226-ch131533-sg0018,sp0226,not_allow,0.006849216518457979,0.5700000000000001,-0.5631507834815421,0
binary,valid,sp0718__Lab41-SRI-VOiCES-src-sp0718-ch129594-sg0013,sp0718,not_allow,0.006315746111795306,0.5700000000000001,-0.5636842538882048,0
binary,test,sp2074__Lab41-SRI-VOiCES-src-sp2074-ch159371-sg0034,sp2074,not_allow,0.0060856012084210915,0.5700000000000001,-0.563914398791579,0
binary,train,sp4110__Lab41-SRI-VOiCES-src-sp4110-ch011528-sg0022,sp4110,not_allow,0.006073141939850757,0.5700000000000001,-0.5639268580601493,0
binary,train,sp5012__Lab41-SRI-VOiCES-src-sp5012-ch080192-sg0017,sp5012,not_allow,0.005997997533995658,0.5700000000000001,-0.5640020024660044,0
binary,valid,sp6319__Lab41-SRI-VOiCES-src-sp6319-ch057405-sg0009,sp6319,not_allow,0.0058953650295734406,0.5700000000000001,-0.5641046349704266,0
binary,train,sp0250__Lab41-SRI-VOiCES-src-sp0250-ch140277-sg0008,sp0250,not_allow,0.005449884274275974,0.5700000000000001,-0.5645501157257241,0
binary,train,sp1379__Lab41-SRI-VOiCES-src-sp1379-ch130530-sg0013,sp1379,not_allow,0.005302588079939596,0.5700000000000001,-0.5646974119200605,0
binary,train,sp4744__Lab41-SRI-VOiCES-src-sp4744-ch083616-sg0024,sp4744,not_allow,0.005064291600137949,0.5700000000000001,-0.5649357083998621,0
prototype,test,sp7540__Lab41-SRI-VOiCES-src-sp7540-ch101258-sg0017,sp7540,not_allow,0.2950459122657776,0.86,-0.5649540877342224,0
binary,train,sp2182__Lab41-SRI-VOiCES-src-sp2182-ch181173-sg0033,sp2182,not_allow,0.005019983548360567,0.5700000000000001,-0.5649800164516395,0
binary,train,sp8108__Lab41-SRI-VOiCES-src-sp8108-ch280359-sg0006,sp8108,not_allow,0.004603864211821929,0.5700000000000001,-0.5653961357881782,0
binary,train,sp2573__Lab41-SRI-VOiCES-src-sp2573-ch178450-sg0006,sp2573,not_allow,0.004447761246410664,0.5700000000000001,-0.5655522387535894,0
prototype,valid,sp6518__Lab41-SRI-VOiCES-src-sp6518-ch066470-sg0020,sp6518,not_allow,0.294382780790329,0.86,-0.565617219209671,0
binary,train,sp8118__Lab41-SRI-VOiCES-src-sp8118-ch114469-sg0006,sp8118,not_allow,0.0042926502763293685,0.5700000000000001,-0.5657073497236706,0
prototype,train,sp2196__Lab41-SRI-VOiCES-src-sp2196-ch174172-sg0037,sp2196,not_allow,0.29424354434013367,0.86,-0.5657564556598663,0
binary,train,sp2035__Lab41-SRI-VOiCES-src-sp2035-ch147960-sg0010,sp2035,not_allow,0.00414312295227622,0.5700000000000001,-0.5658568770477238,0
prototype,train,sp2294__Lab41-SRI-VOiCES-src-sp2294-ch161707-sg0011,sp2294,not_allow,0.2939677834510803,0.86,-0.5660322165489197,0
binary,train,sp1335__Lab41-SRI-VOiCES-src-sp1335-ch027593-sg0000,sp1335,not_allow,0.003907455806620419,0.5700000000000001,-0.5660925441933796,0
prototype,test,sp0205__Lab41-SRI-VOiCES-src-sp0205-ch157088-sg0010,sp0205,not_allow,0.29384660720825195,0.86,-0.566153392791748,0
binary,test,sp6147__Lab41-SRI-VOiCES-src-sp6147-ch034607-sg0031,sp6147,not_allow,0.003767669249403601,0.5700000000000001,-0.5662323307505964,0
prototype,train,sp3483__Lab41-SRI-VOiCES-src-sp3483-ch119637-sg0002,sp3483,not_allow,0.2936995029449463,0.86,-0.5663004970550537,0
binary,train,sp5012__Lab41-SRI-VOiCES-src-sp5012-ch080192-sg0016,sp5012,not_allow,0.0036001505723106675,0.5700000000000001,-0.5663998494276894,0
binary,test,sp1472__Lab41-SRI-VOiCES-src-sp1472-ch142848-sg0010,sp1472,not_allow,0.0034592972020618617,0.5700000000000001,-0.5665407027979382,0
prototype,train,sp2289__Lab41-SRI-VOiCES-src-sp2289-ch152257-sg0026,sp2289,not_allow,0.29340875148773193,0.86,-0.566591248512268,0
binary,train,sp8468__Lab41-SRI-VOiCES-src-sp8468-ch294887-sg0002,sp8468,not_allow,0.0031643522903323173,0.5700000000000001,-0.5668356477096678,0
prototype,train,sp5154__Lab41-SRI-VOiCES-src-sp5154-ch026559-sg0014,sp5154,not_allow,0.29298967123031616,0.86,-0.5670103287696838,0
binary,test,sp3972__Lab41-SRI-VOiCES-src-sp3972-ch005791-sg0023,sp3972,not_allow,0.0027053792770554233,0.5700000000000001,-0.5672946207229447,0
binary,train,sp5029__Lab41-SRI-VOiCES-src-sp5029-ch080197-sg0020,sp5029,not_allow,0.001784791040699929,0.5700000000000001,-0.5682152089593001,0
binary,train,sp7976__Lab41-SRI-VOiCES-src-sp7976-ch105575-sg0000,sp7976,not_allow,0.0015368340185280733,0.5700000000000001,-0.568463165981472,0
binary,train,sp6643__Lab41-SRI-VOiCES-src-sp6643-ch067857-sg0009,sp6643,not_allow,0.0014789688313612715,0.5700000000000001,-0.5685210311686388,0
binary,train,sp0242__Lab41-SRI-VOiCES-src-sp0242-ch122625-sg0002,sp0242,not_allow,0.00121023760875687,0.5700000000000001,-0.5687897623912432,0
prototype,train,sp0242__Lab41-SRI-VOiCES-src-sp0242-ch122626-sg0031,sp0242,not_allow,0.29119911789894104,0.86,-0.568800882101059,0
prototype,train,sp2156__Lab41-SRI-VOiCES-src-sp2156-ch017942-sg0029,sp2156,not_allow,0.29119324684143066,0.86,-0.5688067531585693,0
prototype,train,sp2691__Lab41-SRI-VOiCES-src-sp2691-ch156755-sg0030,sp2691,not_allow,0.2907455563545227,0.86,-0.5692544436454773,0
prototype,valid,sp4859__Lab41-SRI-VOiCES-src-sp4859-ch029340-sg0020,sp4859,not_allow,0.2902163863182068,0.86,-0.5697836136817932,0
prototype,train,p226__p226_097_mic1,p226,not_allow,0.28995442390441895,0.86,-0.570045576095581,0
prototype,train,sp4967__Lab41-SRI-VOiCES-src-sp4967-ch026553-sg0019,sp4967,not_allow,0.2888648211956024,0.86,-0.5711351788043976,0
prototype,valid,sp2412__Lab41-SRI-VOiCES-src-sp2412-ch153954-sg0018,sp2412,not_allow,0.2879481911659241,0.86,-0.5720518088340759,0
prototype,test,sp0207__Lab41-SRI-VOiCES-src-sp0207-ch143321-sg0035,sp0207,not_allow,0.28792738914489746,0.86,-0.5720726108551025,0
prototype,train,sp0492__Lab41-SRI-VOiCES-src-sp0492-ch131887-sg0010,sp0492,not_allow,0.2878166139125824,0.86,-0.5721833860874176,0
prototype,test,sp8677__Lab41-SRI-VOiCES-src-sp8677-ch296078-sg0006,sp8677,not_allow,0.2873077094554901,0.86,-0.5726922905445099,0
prototype,train,sp1050__Lab41-SRI-VOiCES-src-sp1050-ch134121-sg0013,sp1050,not_allow,0.28414514660835266,0.86,-0.5758548533916473,0
prototype,test,sp2110__Lab41-SRI-VOiCES-src-sp2110-ch161100-sg0026,sp2110,not_allow,0.283878356218338,0.86,-0.576121643781662,0
prototype,train,sp0636__Lab41-SRI-VOiCES-src-sp0636-ch123163-sg0006,sp0636,not_allow,0.2835821807384491,0.86,-0.5764178192615509,0
prototype,train,sp3368__Lab41-SRI-VOiCES-src-sp3368-ch170952-sg0027,sp3368,not_allow,0.2828350067138672,0.86,-0.5771649932861328,0
prototype,test,sp0459__Lab41-SRI-VOiCES-src-sp0459-ch127522-sg0009,sp0459,not_allow,0.2826632559299469,0.86,-0.5773367440700531,0
prototype,train,sp1112__Lab41-SRI-VOiCES-src-sp1112-ch001043-sg0006,sp1112,not_allow,0.2819672226905823,0.86,-0.5780327773094177,0
prototype,train,sp6385__Lab41-SRI-VOiCES-src-sp6385-ch034655-sg0015,sp6385,not_allow,0.28134405612945557,0.86,-0.5786559438705444,0
prototype,test,sp0459__Lab41-SRI-VOiCES-src-sp0459-ch123443-sg0034,sp0459,not_allow,0.28101861476898193,0.86,-0.578981385231018,0
prototype,train,sp2093__Lab41-SRI-VOiCES-src-sp2093-ch143264-sg0031,sp2093,not_allow,0.2809984087944031,0.86,-0.5790015912055969,0
prototype,test,sp1079__Lab41-SRI-VOiCES-src-sp1079-ch128632-sg0029,sp1079,not_allow,0.2804132401943207,0.86,-0.5795867598056793,0
prototype,valid,sp1182__Lab41-SRI-VOiCES-src-sp1182-ch134981-sg0028,sp1182,not_allow,0.2800161838531494,0.86,-0.5799838161468506,0
prototype,test,sp7188__Lab41-SRI-VOiCES-src-sp7188-ch082904-sg0000,sp7188,not_allow,0.27987679839134216,0.86,-0.5801232016086578,0
prototype,test,sp1482__Lab41-SRI-VOiCES-src-sp1482-ch140072-sg0023,sp1482,not_allow,0.2794291377067566,0.86,-0.5805708622932434,0
prototype,train,sp3654__Lab41-SRI-VOiCES-src-sp3654-ch171138-sg0003,sp3654,not_allow,0.27926990389823914,0.86,-0.5807300961017609,0
prototype,valid,sp4590__Lab41-SRI-VOiCES-src-sp4590-ch018005-sg0048,sp4590,not_allow,0.27915793657302856,0.86,-0.5808420634269714,0
prototype,train,sp7704__Lab41-SRI-VOiCES-src-sp7704-ch106969-sg0029,sp7704,not_allow,0.2788165807723999,0.86,-0.5811834192276001,0
prototype,train,sp6080__Lab41-SRI-VOiCES-src-sp6080-ch058025-sg0029,sp6080,not_allow,0.27847737073898315,0.86,-0.5815226292610168,0
prototype,train,p230__p230_068_mic1,p230,not_allow,0.2764977812767029,0.86,-0.5835022187232971,0
prototype,train,sp2060__Lab41-SRI-VOiCES-src-sp2060-ch150855-sg0019,sp2060,not_allow,0.27460551261901855,0.86,-0.5853944873809814,0
prototype,valid,sp2201__Lab41-SRI-VOiCES-src-sp2201-ch160438-sg0015,sp2201,not_allow,0.27444010972976685,0.86,-0.5855598902702331,0
prototype,test,sp5400__Lab41-SRI-VOiCES-src-sp5400-ch034478-sg0035,sp5400,not_allow,0.2736528515815735,0.86,-0.5863471484184265,0
prototype,valid,sp0718__Lab41-SRI-VOiCES-src-sp0718-ch129597-sg0031,sp0718,not_allow,0.2728084921836853,0.86,-0.5871915078163147,0
prototype,train,sp2691__Lab41-SRI-VOiCES-src-sp2691-ch156755-sg0027,sp2691,not_allow,0.27129000425338745,0.86,-0.5887099957466125,0
prototype,test,sp4535__Lab41-SRI-VOiCES-src-sp4535-ch279856-sg0025,sp4535,not_allow,0.27101901173591614,0.86,-0.5889809882640838,0
prototype,test,sp1603__Lab41-SRI-VOiCES-src-sp1603-ch139325-sg0015,sp1603,not_allow,0.27078813314437866,0.86,-0.5892118668556213,0
prototype,test,sp3835__Lab41-SRI-VOiCES-src-sp3835-ch178030-sg0013,sp3835,not_allow,0.2702471613883972,0.86,-0.5897528386116028,0
prototype,test,sp1472__Lab41-SRI-VOiCES-src-sp1472-ch285314-sg0037,sp1472,not_allow,0.26978355646133423,0.86,-0.5902164435386658,0
prototype,valid,sp5333__Lab41-SRI-VOiCES-src-sp5333-ch005097-sg0010,sp5333,not_allow,0.26969170570373535,0.86,-0.5903082942962646,0
prototype,valid,sp0458__Lab41-SRI-VOiCES-src-sp0458-ch126294-sg0015,sp0458,not_allow,0.26934608817100525,0.86,-0.5906539118289947,0
prototype,train,sp6454__Lab41-SRI-VOiCES-src-sp6454-ch107462-sg0013,sp6454,not_allow,0.268211305141449,0.86,-0.591788694858551,0
prototype,valid,sp2012__Lab41-SRI-VOiCES-src-sp2012-ch139358-sg0032,sp2012,not_allow,0.26798343658447266,0.86,-0.5920165634155273,0
prototype,valid,sp0288__Lab41-SRI-VOiCES-src-sp0288-ch131220-sg0013,sp0288,not_allow,0.2677688002586365,0.86,-0.5922311997413635,0
prototype,train,sp4267__Lab41-SRI-VOiCES-src-sp4267-ch287369-sg0016,sp4267,not_allow,0.267705500125885,0.86,-0.592294499874115,0
prototype,valid,sp0240__Lab41-SRI-VOiCES-src-sp0240-ch160592-sg0016,sp0240,not_allow,0.2675824761390686,0.86,-0.5924175238609314,0
prototype,train,sp1235__Lab41-SRI-VOiCES-src-sp1235-ch135887-sg0026,sp1235,not_allow,0.2674775719642639,0.86,-0.5925224280357361,0
prototype,train,sp6395__Lab41-SRI-VOiCES-src-sp6395-ch087997-sg0046,sp6395,not_allow,0.2670811414718628,0.86,-0.5929188585281372,0
prototype,valid,sp5126__Lab41-SRI-VOiCES-src-sp5126-ch034483-sg0012,sp5126,not_allow,0.26618266105651855,0.86,-0.5938173389434814,0
prototype,valid,sp1649__Lab41-SRI-VOiCES-src-sp1649-ch150127-sg0015,sp1649,not_allow,0.2660372257232666,0.86,-0.5939627742767334,0
prototype,train,sp1392__Lab41-SRI-VOiCES-src-sp1392-ch128226-sg0016,sp1392,not_allow,0.2656601667404175,0.86,-0.5943398332595825,0
prototype,train,sp8419__Lab41-SRI-VOiCES-src-sp8419-ch293469-sg0009,sp8419,not_allow,0.2631599009037018,0.86,-0.5968400990962982,0
prototype,test,sp0196__Lab41-SRI-VOiCES-src-sp0196-ch122159-sg0027,sp0196,not_allow,0.2625120282173157,0.86,-0.5974879717826843,0
prototype,train,sp2294__Lab41-SRI-VOiCES-src-sp2294-ch161707-sg0041,sp2294,not_allow,0.26119834184646606,0.86,-0.5988016581535339,0
prototype,train,p230__p230_038_mic1,p230,not_allow,0.2601282000541687,0.86,-0.5998717999458313,0
prototype,train,sp7517__Lab41-SRI-VOiCES-src-sp7517-ch100429-sg0030,sp7517,not_allow,0.2600364685058594,0.86,-0.5999635314941406,0
prototype,train,sp3989__Lab41-SRI-VOiCES-src-sp3989-ch182402-sg0013,sp3989,not_allow,0.2596573233604431,0.86,-0.6003426766395569,0
prototype,train,sp5740__Lab41-SRI-VOiCES-src-sp5740-ch039910-sg0028,sp5740,not_allow,0.25928521156311035,0.86,-0.6007147884368896,0
prototype,test,sp5968__Lab41-SRI-VOiCES-src-sp5968-ch061356-sg0007,sp5968,not_allow,0.2584315240383148,0.86,-0.6015684759616852,0
prototype,train,sp2628__Lab41-SRI-VOiCES-src-sp2628-ch153964-sg0013,sp2628,not_allow,0.25784310698509216,0.86,-0.6021568930149078,0
prototype,valid,sp4427__Lab41-SRI-VOiCES-src-sp4427-ch020028-sg0010,sp4427,not_allow,0.2564471662044525,0.86,-0.6035528337955475,0
prototype,test,sp0196__Lab41-SRI-VOiCES-src-sp0196-ch122152-sg0026,sp0196,not_allow,0.2551906406879425,0.86,-0.6048093593120575,0
prototype,valid,sp1425__Lab41-SRI-VOiCES-src-sp1425-ch139297-sg0007,sp1425,not_allow,0.2549114525318146,0.86,-0.6050885474681854,0
prototype,train,sp4145__Lab41-SRI-VOiCES-src-sp4145-ch034497-sg0003,sp4145,not_allow,0.2542484402656555,0.86,-0.6057515597343445,0
prototype,train,sp7264__Lab41-SRI-VOiCES-src-sp7264-ch092314-sg0011,sp7264,not_allow,0.2534278333187103,0.86,-0.6065721666812897,0
prototype,valid,sp3118__Lab41-SRI-VOiCES-src-sp3118-ch005909-sg0026,sp3118,not_allow,0.2519458532333374,0.86,-0.6080541467666626,0
prototype,train,sp6385__Lab41-SRI-VOiCES-src-sp6385-ch220959-sg0009,sp6385,not_allow,0.2514999508857727,0.86,-0.6085000491142273,0
prototype,train,sp6895__Lab41-SRI-VOiCES-src-sp6895-ch092805-sg0031,sp6895,not_allow,0.2513273358345032,0.86,-0.6086726641654968,0
prototype,test,sp2110__Lab41-SRI-VOiCES-src-sp2110-ch161101-sg0036,sp2110,not_allow,0.2509859800338745,0.86,-0.6090140199661255,0
prototype,train,sp2149__Lab41-SRI-VOiCES-src-sp2149-ch036146-sg0016,sp2149,not_allow,0.2506136894226074,0.86,-0.6093863105773926,0
prototype,test,sp1923__Lab41-SRI-VOiCES-src-sp1923-ch161975-sg0008,sp1923,not_allow,0.2503022849559784,0.86,-0.6096977150440216,0
prototype,train,sp6574__Lab41-SRI-VOiCES-src-sp6574-ch070753-sg0011,sp6574,not_allow,0.2501460313796997,0.86,-0.6098539686203003,0
prototype,train,sp4195__Lab41-SRI-VOiCES-src-sp4195-ch186236-sg0015,sp4195,not_allow,0.2495398074388504,0.86,-0.6104601925611496,0
prototype,train,sp5538__Lab41-SRI-VOiCES-src-sp5538-ch064717-sg0031,sp5538,not_allow,0.24912956357002258,0.86,-0.6108704364299774,0
prototype,valid,sp0307__Lab41-SRI-VOiCES-src-sp0307-ch127535-sg0042,sp0307,not_allow,0.24786685407161713,0.86,-0.6121331459283829,0
prototype,test,sp4899__Lab41-SRI-VOiCES-src-sp4899-ch032639-sg0029,sp4899,not_allow,0.24722498655319214,0.86,-0.6127750134468078,0
prototype,test,sp2074__Lab41-SRI-VOiCES-src-sp2074-ch147193-sg0015,sp2074,not_allow,0.24623307585716248,0.86,-0.6137669241428375,0
prototype,train,sp3214__Lab41-SRI-VOiCES-src-sp3214-ch167607-sg0012,sp3214,not_allow,0.24601884186267853,0.86,-0.6139811581373215,0
prototype,valid,sp0240__Lab41-SRI-VOiCES-src-sp0240-ch144999-sg0010,sp0240,not_allow,0.245799720287323,0.86,-0.614200279712677,0
prototype,train,sp7704__Lab41-SRI-VOiCES-src-sp7704-ch106969-sg0013,sp7704,not_allow,0.2454441487789154,0.86,-0.6145558512210846,0
prototype,train,sp2156__Lab41-SRI-VOiCES-src-sp2156-ch025563-sg0005,sp2156,not_allow,0.24534963071346283,0.86,-0.6146503692865372,0
prototype,train,sp0250__Lab41-SRI-VOiCES-src-sp0250-ch142276-sg0016,sp0250,not_allow,0.24527567625045776,0.86,-0.6147243237495422,0
prototype,train,sp5868__Lab41-SRI-VOiCES-src-sp5868-ch054659-sg0045,sp5868,not_allow,0.24485965073108673,0.86,-0.6151403492689133,0
prototype,train,sp4160__Lab41-SRI-VOiCES-src-sp4160-ch014187-sg0021,sp4160,not_allow,0.24473348259925842,0.86,-0.6152665174007416,0
prototype,train,sp0948__Lab41-SRI-VOiCES-src-sp0948-ch132710-sg0034,sp0948,not_allow,0.24430452287197113,0.86,-0.6156954771280289,0
prototype,train,sp0093__Lab41-SRI-VOiCES-src-sp0093-ch123172-sg0024,sp0093,not_allow,0.24428686499595642,0.86,-0.6157131350040436,0
prototype,train,sp0192__Lab41-SRI-VOiCES-src-sp0192-ch128344-sg0007,sp0192,not_allow,0.2438494861125946,0.86,-0.6161505138874054,0
prototype,train,sp2388__Lab41-SRI-VOiCES-src-sp2388-ch153731-sg0009,sp2388,not_allow,0.24384427070617676,0.86,-0.6161557292938232,0
prototype,valid,sp0770__Lab41-SRI-VOiCES-src-sp0770-ch131704-sg0003,sp0770,not_allow,0.24262771010398865,0.86,-0.6173722898960113,0
prototype,valid,sp5935__Lab41-SRI-VOiCES-src-sp5935-ch043322-sg0019,sp5935,not_allow,0.24246007204055786,0.86,-0.6175399279594421,0
prototype,test,sp3835__Lab41-SRI-VOiCES-src-sp3835-ch178030-sg0027,sp3835,not_allow,0.24210867285728455,0.86,-0.6178913271427154,0
prototype,train,sp4057__Lab41-SRI-VOiCES-src-sp4057-ch183239-sg0016,sp4057,not_allow,0.24157966673374176,0.86,-0.6184203332662582,0
prototype,train,sp5868__Lab41-SRI-VOiCES-src-sp5868-ch055088-sg0015,sp5868,not_allow,0.2410329282283783,0.86,-0.6189670717716217,0
prototype,valid,sp6319__Lab41-SRI-VOiCES-src-sp6319-ch057405-sg0012,sp6319,not_allow,0.239801824092865,0.86,-0.620198175907135,0
prototype,train,sp7264__Lab41-SRI-VOiCES-src-sp7264-ch092314-sg0024,sp7264,not_allow,0.23949746787548065,0.86,-0.6205025321245193,0
prototype,test,sp3994__Lab41-SRI-VOiCES-src-sp3994-ch149798-sg0034,sp3994,not_allow,0.2390892207622528,0.86,-0.6209107792377472,0
prototype,train,sp2388__Lab41-SRI-VOiCES-src-sp2388-ch153733-sg0006,sp2388,not_allow,0.2384645938873291,0.86,-0.6215354061126709,0
prototype,valid,sp1182__Lab41-SRI-VOiCES-src-sp1182-ch134316-sg0004,sp1182,not_allow,0.23842918872833252,0.86,-0.6215708112716675,0
prototype,train,sp3483__Lab41-SRI-VOiCES-src-sp3483-ch174132-sg0010,sp3483,not_allow,0.23715771734714508,0.86,-0.6228422826528549,0
prototype,train,sp0204__Lab41-SRI-VOiCES-src-sp0204-ch148920-sg0015,sp0204,not_allow,0.23556381464004517,0.86,-0.6244361853599548,0
prototype,train,sp7594__Lab41-SRI-VOiCES-src-sp7594-ch101832-sg0005,sp7594,not_allow,0.2353682965040207,0.86,-0.6246317034959793,0
