recording_id,speaker,label,class_name,split,audio_path,segment_index,segment_path,sr,segment_seconds,original_seconds,processed_seconds
sp7688__Lab41-SRI-VOiCES-src-sp7688-ch105390-sg0005,sp7688,0,not_allow,train,VOiCES_devkit\source-16k\sp7688\Lab41-SRI-VOiCES-src-sp7688-ch105390-sg0005.wav,0,voice_access_files\data_cache\d9e067faca7e3c1c\segmented_audio\train\not_allow\sp7688\sp7688__Lab41-SRI-VOiCES-src-sp7688-ch105390-sg0005__seg0000.wav,16000,3.0,16.355,15.808
sp7688__Lab41-SRI-VOiCES-src-sp7688-ch105390-sg0005,sp7688,0,not_allow,train,VOiCES_devkit\source-16k\sp7688\Lab41-SRI-VOiCES-src-sp7688-ch105390-sg0005.wav,1,voice_access_files\data_cache\d9e067faca7e3c1c\segmented_audio\train\not_allow\sp7688\sp7688__Lab41-SRI-VOiCES-src-sp7688-ch105390-sg0005__seg0001.wav,16000,3.0,16.355,15.808
sp7688__Lab41-SRI-VOiCES-src-sp7688-ch105390-sg0005,sp7688,0,not_allow,train,VOiCES_devkit\source-16k\sp7688\Lab41-SRI-VOiCES-src-sp7688-ch105390-sg0005.wav,2,voice_access_files\data_cache\d9e067faca7e3c1c\segmented_audio\train\not_allow\sp7688\sp7688__Lab41-SRI-VOiCES-src-sp7688-ch105390-sg0005__seg0002.wav,16000,3.0,16.355,15.808
sp7688__Lab41-SRI-VOiCES-src-sp7688-ch105390-sg0005,sp7688,0,not_allow,train,VOiCES_devkit\source-16k\sp7688\Lab41-SRI-VOiCES-src-sp7688-ch105390-sg0005.wav,3,voice_access_files\data_cache\d9e067faca7e3c1c\segmented_audio\train\not_allow\sp7688\sp7688__Lab41-SRI-VOiCES-src-sp7688-ch105390-sg0005__seg0003.wav,16000,3.0,16.355,15.808
sp7688__Lab41-SRI-VOiCES-src-sp7688-ch105390-sg0005,sp7688,0,not_allow,train,VOiCES_devkit\source-16k\sp7688\Lab41-SRI-VOiCES-src-sp7688-ch105390-sg0005.wav,4,voice_access_files\data_cache\d9e067faca7e3c1c\segmented_audio\train\not_allow\sp7688\sp7688__Lab41-SRI-VOiCES-src-sp7688-ch105390-sg0005__seg0004.wav,16000,3.0,16.355,15.808
sp7688__Lab41-SRI-VOiCES-src-sp7688-ch105390-sg0005,sp7688,0,not_allow,train,VOiCES_devkit\source-16k\sp7688\Lab41-SRI-VOiCES-src-sp7688-ch105390-sg0005.wav,5,voice_access_files\data_cache\d9e067faca7e3c1c\segmented_audio\train\not_allow\sp7688\sp7688__Lab41-SRI-VOiCES-src-sp7688-ch105390-sg0005__seg0005.wav,16000,3.0,16.355,15.808
sp7688__Lab41-SRI-VOiCES-src-sp7688-ch109656-sg0016,sp7688,0,not_allow,train,VOiCES_devkit\source-16k\sp7688\Lab41-SRI-VOiCES-src-sp7688-ch109656-sg0016.wav,0,voice_access_files\data_cache\d9e067faca7e3c1c\segmented_audio\train\not_allow\sp7688\sp7688__Lab41-SRI-VOiCES-src-sp7688-ch109656-sg0016__seg0000.wav,16000,3.0,15.865,15.264
sp7688__Lab41-SRI-VOiCES-src-sp7688-ch109656-sg0016,sp7688,0,not_allow,train,VOiCES_devkit\source-16k\sp7688\Lab41-SRI-VOiCES-src-sp7688-ch109656-sg0016.wav,1,voice_access_files\data_cache\d9e067faca7e3c1c\segmented_audio\train\not_allow\sp7688\sp7688__Lab41-SRI-VOiCES-src-sp7688-ch109656-sg0016__seg0001.wav,16000,3.0,15.865,15.264
sp7688__Lab41-SRI-VOiCES-src-sp7688-ch109656-sg0016,sp7688,0,not_allow,train,VOiCES_devkit\source-16k\sp7688\Lab41-SRI-VOiCES-src-sp7688-ch109656-sg0016.wav,2,voice_access_files\data_cache\d9e067faca7e3c1c\segmented_audio\train\not_allow\sp7688\sp7688__Lab41-SRI-VOiCES-src-sp7688-ch109656-sg0016__seg0002.wav,16000,3.0,15.865,15.264
sp7688__Lab41-SRI-VOiCES-src-sp7688-ch109656-sg0016,sp7688,0,not_allow,train,VOiCES_devkit\source-16k\sp7688\Lab41-SRI-VOiCES-src-sp7688-ch109656-sg0016.wav,3,voice_access_files\data_cache\d9e067faca7e3c1c\segmented_audio\train\not_allow\sp7688\sp7688__Lab41-SRI-VOiCES-src-sp7688-ch109656-sg0016__seg0003.wav,16000,3.0,15.865,15.264
sp7688__Lab41-SRI-VOiCES-src-sp7688-ch109656-sg0016,sp7688,0,not_allow,train,VOiCES_devkit\source-16k\sp7688\Lab41-SRI-VOiCES-src-sp7688-ch109656-sg0016.wav,4,voice_access_files\data_cache\d9e067faca7e3c1c\segmented_audio\train\not_allow\sp7688\sp7688__Lab41-SRI-VOiCES-src-sp7688-ch109656-sg0016__seg0004.wav,16000,3.0,15.865,15.264
sp7688__Lab41-SRI-VOiCES-src-sp7688-ch109656-sg0016,sp7688,0,not_allow,train,VOiCES_devkit\source-16k\sp7688\Lab41-SRI-VOiCES-src-sp7688-ch109656-sg0016.wav,5,voice_access_files\data_cache\d9e067faca7e3c1c\segmented_audio\train\not_allow\sp7688\sp7688__Lab41-SRI-VOiCES-src-sp7688-ch109656-sg0016__seg0005.wav,16000,3.0,15.865,15.264
sp7704__Lab41-SRI-VOiCES-src-sp7704-ch106969-sg0013,sp7704,0,not_allow,train,VOiCES_devkit\source-16k\sp7704\Lab41-SRI-VOiCES-src-sp7704-ch106969-sg0013.wav,0,voice_access_files\data_cache\d9e067faca7e3c1c\segmented_audio\train\not_allow\sp7704\sp7704__Lab41-SRI-VOiCES-src-sp7704-ch106969-sg0013__seg0000.wav,16000,3.0,15.64,15.2
sp7704__Lab41-SRI-VOiCES-src-sp7704-ch106969-sg0013,sp7704,0,not_allow,train,VOiCES_devkit\source-16k\sp7704\Lab41-SRI-VOiCES-src-sp7704-ch106969-sg0013.wav,1,voice_access_files\data_cache\d9e067faca7e3c1c\segmented_audio\train\not_allow\sp7704\sp7704__Lab41-SRI-VOiCES-src-sp7704-ch106969-sg0013__seg0001.wav,16000,3.0,15.64,15.2
sp7704__Lab41-SRI-VOiCES-src-sp7704-ch106969-sg0013,sp7704,0,not_allow,train,VOiCES_devkit\source-16k\sp7704\Lab41-SRI-VOiCES-src-sp7704-ch106969-sg0013.wav,2,voice_access_files\data_cache\d9e067faca7e3c1c\segmented_audio\train\not_allow\sp7704\sp7704__Lab41-SRI-VOiCES-src-sp7704-ch106969-sg0013__seg0002.wav,16000,3.0,15.64,15.2
sp7704__Lab41-SRI-VOiCES-src-sp7704-ch106969-sg0013,sp7704,0,not_allow,train,VOiCES_devkit\source-16k\sp7704\Lab41-SRI-VOiCES-src-sp7704-ch106969-sg0013.wav,3,voice_access_files\data_cache\d9e067faca7e3c1c\segmented_audio\train\not_allow\sp7704\sp7704__Lab41-SRI-VOiCES-src-sp7704-ch106969-sg0013__seg0003.wav,16000,3.0,15.64,15.2
sp7704__Lab41-SRI-VOiCES-src-sp7704-ch106969-sg0013,sp7704,0,not_allow,train,VOiCES_devkit\source-16k\sp7704\Lab41-SRI-VOiCES-src-sp7704-ch106969-sg0013.wav,4,voice_access_files\data_cache\d9e067faca7e3c1c\segmented_audio\train\not_allow\sp7704\sp7704__Lab41-SRI-VOiCES-src-sp7704-ch106969-sg0013__seg0004.wav,16000,3.0,15.64,15.2
sp7704__Lab41-SRI-VOiCES-src-sp7704-ch106969-sg0013,sp7704,0,not_allow,train,VOiCES_devkit\source-16k\sp7704\Lab41-SRI-VOiCES-src-sp7704-ch106969-sg0013.wav,5,voice_access_files\data_cache\d9e067faca7e3c1c\segmented_audio\train\not_allow\sp7704\sp7704__Lab41-SRI-VOiCES-src-sp7704-ch106969-sg0013__seg0005.wav,16000,3.0,15.64,15.2
sp7704__Lab41-SRI-VOiCES-src-sp7704-ch106969-sg0029,sp7704,0,not_allow,train,VOiCES_devkit\source-16k\sp7704\Lab41-SRI-VOiCES-src-sp7704-ch106969-sg0029.wav,0,voice_access_files\data_cache\d9e067faca7e3c1c\segmented_audio\train\not_allow\sp7704\sp7704__Lab41-SRI-VOiCES-src-sp7704-ch106969-sg0029__seg0000.wav,16000,3.0,16.305,15.424
sp7704__Lab41-SRI-VOiCES-src-sp7704-ch106969-sg0029,sp7704,0,not_allow,train,VOiCES_devkit\source-16k\sp7704\Lab41-SRI-VOiCES-src-sp7704-ch106969-sg0029.wav,1,voice_access_files\data_cache\d9e067faca7e3c1c\segmented_audio\train\not_allow\sp7704\sp7704__Lab41-SRI-VOiCES-src-sp7704-ch106969-sg0029__seg0001.wav,16000,3.0,16.305,15.424
sp7704__Lab41-SRI-VOiCES-src-sp7704-ch106969-sg0029,sp7704,0,not_allow,train,VOiCES_devkit\source-16k\sp7704\Lab41-SRI-VOiCES-src-sp7704-ch106969-sg0029.wav,2,voice_access_files\data_cache\d9e067faca7e3c1c\segmented_audio\train\not_allow\sp7704\sp7704__Lab41-SRI-VOiCES-src-sp7704-ch106969-sg0029__seg0002.wav,16000,3.0,16.305,15.424
sp7704__Lab41-SRI-VOiCES-src-sp7704-ch106969-sg0029,sp7704,0,not_allow,train,VOiCES_devkit\source-16k\sp7704\Lab41-SRI-VOiCES-src-sp7704-ch106969-sg0029.wav,3,voice_access_files\data_cache\d9e067faca7e3c1c\segmented_audio\train\not_allow\sp7704\sp7704__Lab41-SRI-VOiCES-src-sp7704-ch106969-sg0029__seg0003.wav,16000,3.0,16.305,15.424
sp7704__Lab41-SRI-VOiCES-src-sp7704-ch106969-sg0029,sp7704,0,not_allow,train,VOiCES_devkit\source-16k\sp7704\Lab41-SRI-VOiCES-src-sp7704-ch106969-sg0029.wav,4,voice_access_files\data_cache\d9e067faca7e3c1c\segmented_audio\train\not_allow\sp7704\sp7704__Lab41-SRI-VOiCES-src-sp7704-ch106969-sg0029__seg0004.wav,16000,3.0,16.305,15.424
sp7704__Lab41-SRI-VOiCES-src-sp7704-ch106969-sg0029,sp7704,0,not_allow,train,VOiCES_devkit\source-16k\sp7704\Lab41-SRI-VOiCES-src-sp7704-ch106969-sg0029.wav,5,voice_access_files\data_cache\d9e067faca7e3c1c\segmented_audio\train\not_allow\sp7704\sp7704__Lab41-SRI-VOiCES-src-sp7704-ch106969-sg0029__seg0005.wav,16000,3.0,16.305,15.424
sp7705__Lab41-SRI-VOiCES-src-sp7705-ch101578-sg0001,sp7705,0,not_allow,train,VOiCES_devkit\source-16k\sp7705\Lab41-SRI-VOiCES-src-sp7705-ch101578-sg0001.wav,0,voice_access_files\data_cache\d9e067faca7e3c1c\segmented_audio\train\not_allow\sp7705\sp7705__Lab41-SRI-VOiCES-src-sp7705-ch101578-sg0001__seg0000.wav,16000,3.0,16.315,15.648
sp7705__Lab41-SRI-VOiCES-src-sp7705-ch101578-sg0001,sp7705,0,not_allow,train,VOiCES_devkit\source-16k\sp7705\Lab41-SRI-VOiCES-src-sp7705-ch101578-sg0001.wav,1,voice_access_files\data_cache\d9e067faca7e3c1c\segmented_audio\train\not_allow\sp7705\sp7705__Lab41-SRI-VOiCES-src-sp7705-ch101578-sg0001__seg0001.wav,16000,3.0,16.315,15.648
sp7705__Lab41-SRI-VOiCES-src-sp7705-ch101578-sg0001,sp7705,0,not_allow,train,VOiCES_devkit\source-16k\sp7705\Lab41-SRI-VOiCES-src-sp7705-ch101578-sg0001.wav,2,voice_access_files\data_cache\d9e067faca7e3c1c\segmented_audio\train\not_allow\sp7705\sp7705__Lab41-SRI-VOiCES-src-sp7705-ch101578-sg0001__seg0002.wav,16000,3.0,16.315,15.648
sp7705__Lab41-SRI-VOiCES-src-sp7705-ch101578-sg0001,sp7705,0,not_allow,train,VOiCES_devkit\source-16k\sp7705\Lab41-SRI-VOiCES-src-sp7705-ch101578-sg0001.wav,3,voice_access_files\data_cache\d9e067faca7e3c1c\segmented_audio\train\not_allow\sp7705\sp7705__Lab41-SRI-VOiCES-src-sp7705-ch101578-sg0001__seg0003.wav,16000,3.0,16.315,15.648
sp7705__Lab41-SRI-VOiCES-src-sp7705-ch101578-sg0001,sp7705,0,not_allow,train,VOiCES_devkit\source-16k\sp7705\Lab41-SRI-VOiCES-src-sp7705-ch101578-sg0001.wav,4,voice_access_files\data_cache\d9e067faca7e3c1c\segmented_audio\train\not_allow\sp7705\sp7705__Lab41-SRI-VOiCES-src-sp7705-ch101578-sg0001__seg0004.wav,16000,3.0,16.315,15.648
sp7705__Lab41-SRI-VOiCES-src-sp7705-ch101578-sg0001,sp7705,0,not_allow,train,VOiCES_devkit\source-16k\sp7705\Lab41-SRI-VOiCES-src-sp7705-ch101578-sg0001.wav,5,voice_access_files\data_cache\d9e067faca7e3c1c\segmented_audio\train\not_allow\sp7705\sp7705__Lab41-SRI-VOiCES-src-sp7705-ch101578-sg0001__seg0005.wav,16000,3.0,16.315,15.648
sp7705__Lab41-SRI-VOiCES-src-sp7705-ch101578-sg0014,sp7705,0,not_allow,train,VOiCES_devkit\source-16k\sp7705\Lab41-SRI-VOiCES-src-sp7705-ch101578-sg0014.wav,0,voice_access_files\data_cache\d9e067faca7e3c1c\segmented_audio\train\not_allow\sp7705\sp7705__Lab41-SRI-VOiCES-src-sp7705-ch101578-sg0014__seg0000.wav,16000,3.0,15.11,14.944
sp7705__Lab41-SRI-VOiCES-src-sp7705-ch101578-sg0014,sp7705,0,not_allow,train,VOiCES_devkit\source-16k\sp7705\Lab41-SRI-VOiCES-src-sp7705-ch101578-sg0014.wav,1,voice_access_files\data_cache\d9e067faca7e3c1c\segmented_audio\train\not_allow\sp7705\sp7705__Lab41-SRI-VOiCES-src-sp7705-ch101578-sg0014__seg0001.wav,16000,3.0,15.11,14.944
sp7705__Lab41-SRI-VOiCES-src-sp7705-ch101578-sg0014,sp7705,0,not_allow,train,VOiCES_devkit\source-16k\sp7705\Lab41-SRI-VOiCES-src-sp7705-ch101578-sg0014.wav,2,voice_access_files\data_cache\d9e067faca7e3c1c\segmented_audio\train\not_allow\sp7705\sp7705__Lab41-SRI-VOiCES-src-sp7705-ch101578-sg0014__seg0002.wav,16000,3.0,15.11,14.944
sp7705__Lab41-SRI-VOiCES-src-sp7705-ch101578-sg0014,sp7705,0,not_allow,train,VOiCES_devkit\source-16k\sp7705\Lab41-SRI-VOiCES-src-sp7705-ch101578-sg0014.wav,3,voice_access_files\data_cache\d9e067faca7e3c1c\segmented_audio\train\not_allow\sp7705\sp7705__Lab41-SRI-VOiCES-src-sp7705-ch101578-sg0014__seg0003.wav,16000,3.0,15.11,14.944
sp7705__Lab41-SRI-VOiCES-src-sp7705-ch101578-sg0014,sp7705,0,not_allow,train,VOiCES_devkit\source-16k\sp7705\Lab41-SRI-VOiCES-src-sp7705-ch101578-sg0014.wav,4,voice_access_files\data_cache\d9e067faca7e3c1c\segmented_audio\train\not_allow\sp7705\sp7705__Lab41-SRI-VOiCES-src-sp7705-ch101578-sg0014__seg0004.wav,16000,3.0,15.11,14.944
sp7850__Lab41-SRI-VOiCES-src-sp7850-ch111771-sg0004,sp7850,0,not_allow,train,VOiCES_devkit\source-16k\sp7850\Lab41-SRI-VOiCES-src-sp7850-ch111771-sg0004.wav,0,voice_access_files\data_cache\d9e067faca7e3c1c\segmented_audio\train\not_allow\sp7850\sp7850__Lab41-SRI-VOiCES-src-sp7850-ch111771-sg0004__seg0000.wav,16000,3.0,11.0050625,10.112
sp7850__Lab41-SRI-VOiCES-src-sp7850-ch111771-sg0004,sp7850,0,not_allow,train,VOiCES_devkit\source-16k\sp7850\Lab41-SRI-VOiCES-src-sp7850-ch111771-sg0004.wav,1,voice_access_files\data_cache\d9e067faca7e3c1c\segmented_audio\train\not_allow\sp7850\sp7850__Lab41-SRI-VOiCES-src-sp7850-ch111771-sg0004__seg0001.wav,16000,3.0,11.0050625,10.112
sp7850__Lab41-SRI-VOiCES-src-sp7850-ch111771-sg0004,sp7850,0,not_allow,train,VOiCES_devkit\source-16k\sp7850\Lab41-SRI-VOiCES-src-sp7850-ch111771-sg0004.wav,2,voice_access_files\data_cache\d9e067faca7e3c1c\segmented_audio\train\not_allow\sp7850\sp7850__Lab41-SRI-VOiCES-src-sp7850-ch111771-sg0004__seg0002.wav,16000,3.0,11.0050625,10.112
sp7850__Lab41-SRI-VOiCES-src-sp7850-ch111771-sg0004,sp7850,0,not_allow,train,VOiCES_devkit\source-16k\sp7850\Lab41-SRI-VOiCES-src-sp7850-ch111771-sg0004.wav,3,voice_access_files\data_cache\d9e067faca7e3c1c\segmented_audio\train\not_allow\sp7850\sp7850__Lab41-SRI-VOiCES-src-sp7850-ch111771-sg0004__seg0003.wav,16000,3.0,11.0050625,10.112
sp7850__Lab41-SRI-VOiCES-src-sp7850-ch286674-sg0016,sp7850,0,not_allow,train,VOiCES_devkit\source-16k\sp7850\Lab41-SRI-VOiCES-src-sp7850-ch286674-sg0016.wav,0,voice_access_files\data_cache\d9e067faca7e3c1c\segmented_audio\train\not_allow\sp7850\sp7850__Lab41-SRI-VOiCES-src-sp7850-ch286674-sg0016__seg0000.wav,16000,3.0,11.145,10.208
sp7850__Lab41-SRI-VOiCES-src-sp7850-ch286674-sg0016,sp7850,0,not_allow,train,VOiCES_devkit\source-16k\sp7850\Lab41-SRI-VOiCES-src-sp7850-ch286674-sg0016.wav,1,voice_access_files\data_cache\d9e067faca7e3c1c\segmented_audio\train\not_allow\sp7850\sp7850__Lab41-SRI-VOiCES-src-sp7850-ch286674-sg0016__seg0001.wav,16000,3.0,11.145,10.208
sp7850__Lab41-SRI-VOiCES-src-sp7850-ch286674-sg0016,sp7850,0,not_allow,train,VOiCES_devkit\source-16k\sp7850\Lab41-SRI-VOiCES-src-sp7850-ch286674-sg0016.wav,2,voice_access_files\data_cache\d9e067faca7e3c1c\segmented_audio\train\not_allow\sp7850\sp7850__Lab41-SRI-VOiCES-src-sp7850-ch286674-sg0016__seg0002.wav,16000,3.0,11.145,10.208
sp7850__Lab41-SRI-VOiCES-src-sp7850-ch286674-sg0016,sp7850,0,not_allow,train,VOiCES_devkit\source-16k\sp7850\Lab41-SRI-VOiCES-src-sp7850-ch286674-sg0016.wav,3,voice_access_files\data_cache\d9e067faca7e3c1c\segmented_audio\train\not_allow\sp7850\sp7850__Lab41-SRI-VOiCES-src-sp7850-ch286674-sg0016__seg0003.wav,16000,3.0,11.145,10.208
sp7867__Lab41-SRI-VOiCES-src-sp7867-ch110528-sg0013,sp7867,0,not_allow,train,VOiCES_devkit\source-16k\sp7867\Lab41-SRI-VOiCES-src-sp7867-ch110528-sg0013.wav,0,voice_access_files\data_cache\d9e067faca7e3c1c\segmented_audio\train\not_allow\sp7867\sp7867__Lab41-SRI-VOiCES-src-sp7867-ch110528-sg0013__seg0000.wav,16000,3.0,15.97,15.52
sp7867__Lab41-SRI-VOiCES-src-sp7867-ch110528-sg0013,sp7867,0,not_allow,train,VOiCES_devkit\source-16k\sp7867\Lab41-SRI-VOiCES-src-sp7867-ch110528-sg0013.wav,1,voice_access_files\data_cache\d9e067faca7e3c1c\segmented_audio\train\not_allow\sp7867\sp7867__Lab41-SRI-VOiCES-src-sp7867-ch110528-sg0013__seg0001.wav,16000,3.0,15.97,15.52
sp7867__Lab41-SRI-VOiCES-src-sp7867-ch110528-sg0013,sp7867,0,not_allow,train,VOiCES_devkit\source-16k\sp7867\Lab41-SRI-VOiCES-src-sp7867-ch110528-sg0013.wav,2,voice_access_files\data_cache\d9e067faca7e3c1c\segmented_audio\train\not_allow\sp7867\sp7867__Lab41-SRI-VOiCES-src-sp7867-ch110528-sg0013__seg0002.wav,16000,3.0,15.97,15.52
sp7867__Lab41-SRI-VOiCES-src-sp7867-ch110528-sg0013,sp7867,0,not_allow,train,VOiCES_devkit\source-16k\sp7867\Lab41-SRI-VOiCES-src-sp7867-ch110528-sg0013.wav,3,voice_access_files\data_cache\d9e067faca7e3c1c\segmented_audio\train\not_allow\sp7867\sp7867__Lab41-SRI-VOiCES-src-sp7867-ch110528-sg0013__seg0003.wav,16000,3.0,15.97,15.52
sp7867__Lab41-SRI-VOiCES-src-sp7867-ch110528-sg0013,sp7867,0,not_allow,train,VOiCES_devkit\source-16k\sp7867\Lab41-SRI-VOiCES-src-sp7867-ch110528-sg0013.wav,4,voice_access_files\data_cache\d9e067faca7e3c1c\segmented_audio\train\not_allow\sp7867\sp7867__Lab41-SRI-VOiCES-src-sp7867-ch110528-sg0013__seg0004.wav,16000,3.0,15.97,15.52
sp7867__Lab41-SRI-VOiCES-src-sp7867-ch110528-sg0013,sp7867,0,not_allow,train,VOiCES_devkit\source-16k\sp7867\Lab41-SRI-VOiCES-src-sp7867-ch110528-sg0013.wav,5,voice_access_files\data_cache\d9e067faca7e3c1c\segmented_audio\train\not_allow\sp7867\sp7867__Lab41-SRI-VOiCES-src-sp7867-ch110528-sg0013__seg0005.wav,16000,3.0,15.97,15.52
sp7867__Lab41-SRI-VOiCES-src-sp7867-ch275218-sg0023,sp7867,0,not_allow,train,VOiCES_devkit\source-16k\sp7867\Lab41-SRI-VOiCES-src-sp7867-ch275218-sg0023.wav,0,voice_access_files\data_cache\d9e067faca7e3c1c\segmented_audio\train\not_allow\sp7867\sp7867__Lab41-SRI-VOiCES-src-sp7867-ch275218-sg0023__seg0000.wav,16000,3.0,15.97,15.616
sp7867__Lab41-SRI-VOiCES-src-sp7867-ch275218-sg0023,sp7867,0,not_allow,train,VOiCES_devkit\source-16k\sp7867\Lab41-SRI-VOiCES-src-sp7867-ch275218-sg0023.wav,1,voice_access_files\data_cache\d9e067faca7e3c1c\segmented_audio\train\not_allow\sp7867\sp7867__Lab41-SRI-VOiCES-src-sp7867-ch275218-sg0023__seg0001.wav,16000,3.0,15.97,15.616
sp7867__Lab41-SRI-VOiCES-src-sp7867-ch275218-sg0023,sp7867,0,not_allow,train,VOiCES_devkit\source-16k\sp7867\Lab41-SRI-VOiCES-src-sp7867-ch275218-sg0023.wav,2,voice_access_files\data_cache\d9e067faca7e3c1c\segmented_audio\train\not_allow\sp7867\sp7867__Lab41-SRI-VOiCES-src-sp7867-ch275218-sg0023__seg0002.wav,16000,3.0,15.97,15.616
sp7867__Lab41-SRI-VOiCES-src-sp7867-ch275218-sg0023,sp7867,0,not_allow,train,VOiCES_devkit\source-16k\sp7867\Lab41-SRI-VOiCES-src-sp7867-ch275218-sg0023.wav,3,voice_access_files\data_cache\d9e067faca7e3c1c\segmented_audio\train\not_allow\sp7867\sp7867__Lab41-SRI-VOiCES-src-sp7867-ch275218-sg0023__seg0003.wav,16000,3.0,15.97,15.616
sp7867__Lab41-SRI-VOiCES-src-sp7867-ch275218-sg0023,sp7867,0,not_allow,train,VOiCES_devkit\source-16k\sp7867\Lab41-SRI-VOiCES-src-sp7867-ch275218-sg0023.wav,4,voice_access_files\data_cache\d9e067faca7e3c1c\segmented_audio\train\not_allow\sp7867\sp7867__Lab41-SRI-VOiCES-src-sp7867-ch275218-sg0023__seg0004.wav,16000,3.0,15.97,15.616
sp7867__Lab41-SRI-VOiCES-src-sp7867-ch275218-sg0023,sp7867,0,not_allow,train,VOiCES_devkit\source-16k\sp7867\Lab41-SRI-VOiCES-src-sp7867-ch275218-sg0023.wav,5,voice_access_files\data_cache\d9e067faca7e3c1c\segmented_audio\train\not_allow\sp7867\sp7867__Lab41-SRI-VOiCES-src-sp7867-ch275218-sg0023__seg0005.wav,16000,3.0,15.97,15.616
sp7868__Lab41-SRI-VOiCES-src-sp7868-ch110706-sg0021,sp7868,0,not_allow,train,VOiCES_devkit\source-16k\sp7868\Lab41-SRI-VOiCES-src-sp7868-ch110706-sg0021.wav,0,voice_access_files\data_cache\d9e067faca7e3c1c\segmented_audio\train\not_allow\sp7868\sp7868__Lab41-SRI-VOiCES-src-sp7868-ch110706-sg0021__seg0000.wav,16000,3.0,15.665,15.264
sp7868__Lab41-SRI-VOiCES-src-sp7868-ch110706-sg0021,sp7868,0,not_allow,train,VOiCES_devkit\source-16k\sp7868\Lab41-SRI-VOiCES-src-sp7868-ch110706-sg0021.wav,1,voice_access_files\data_cache\d9e067faca7e3c1c\segmented_audio\train\not_allow\sp7868\sp7868__Lab41-SRI-VOiCES-src-sp7868-ch110706-sg0021__seg0001.wav,16000,3.0,15.665,15.264
sp7868__Lab41-SRI-VOiCES-src-sp7868-ch110706-sg0021,sp7868,0,not_allow,train,VOiCES_devkit\source-16k\sp7868\Lab41-SRI-VOiCES-src-sp7868-ch110706-sg0021.wav,2,voice_access_files\data_cache\d9e067faca7e3c1c\segmented_audio\train\not_allow\sp7868\sp7868__Lab41-SRI-VOiCES-src-sp7868-ch110706-sg0021__seg0002.wav,16000,3.0,15.665,15.264
sp7868__Lab41-SRI-VOiCES-src-sp7868-ch110706-sg0021,sp7868,0,not_allow,train,VOiCES_devkit\source-16k\sp7868\Lab41-SRI-VOiCES-src-sp7868-ch110706-sg0021.wav,3,voice_access_files\data_cache\d9e067faca7e3c1c\segmented_audio\train\not_allow\sp7868\sp7868__Lab41-SRI-VOiCES-src-sp7868-ch110706-sg0021__seg0003.wav,16000,3.0,15.665,15.264
sp7868__Lab41-SRI-VOiCES-src-sp7868-ch110706-sg0021,sp7868,0,not_allow,train,VOiCES_devkit\source-16k\sp7868\Lab41-SRI-VOiCES-src-sp7868-ch110706-sg0021.wav,4,voice_access_files\data_cache\d9e067faca7e3c1c\segmented_audio\train\not_allow\sp7868\sp7868__Lab41-SRI-VOiCES-src-sp7868-ch110706-sg0021__seg0004.wav,16000,3.0,15.665,15.264
sp7868__Lab41-SRI-VOiCES-src-sp7868-ch110706-sg0021,sp7868,0,not_allow,train,VOiCES_devkit\source-16k\sp7868\Lab41-SRI-VOiCES-src-sp7868-ch110706-sg0021.wav,5,voice_access_files\data_cache\d9e067faca7e3c1c\segmented_audio\train\not_allow\sp7868\sp7868__Lab41-SRI-VOiCES-src-sp7868-ch110706-sg0021__seg0005.wav,16000,3.0,15.665,15.264
sp7868__Lab41-SRI-VOiCES-src-sp7868-ch246932-sg0019,sp7868,0,not_allow,train,VOiCES_devkit\source-16k\sp7868\Lab41-SRI-VOiCES-src-sp7868-ch246932-sg0019.wav,0,voice_access_files\data_cache\d9e067faca7e3c1c\segmented_audio\train\not_allow\sp7868\sp7868__Lab41-SRI-VOiCES-src-sp7868-ch246932-sg0019__seg0000.wav,16000,3.0,16.125,15.488
sp7868__Lab41-SRI-VOiCES-src-sp7868-ch246932-sg0019,sp7868,0,not_allow,train,VOiCES_devkit\source-16k\sp7868\Lab41-SRI-VOiCES-src-sp7868-ch246932-sg0019.wav,1,voice_access_files\data_cache\d9e067faca7e3c1c\segmented_audio\train\not_allow\sp7868\sp7868__Lab41-SRI-VOiCES-src-sp7868-ch246932-sg0019__seg0001.wav,16000,3.0,16.125,15.488
sp7868__Lab41-SRI-VOiCES-src-sp7868-ch246932-sg0019,sp7868,0,not_allow,train,VOiCES_devkit\source-16k\sp7868\Lab41-SRI-VOiCES-src-sp7868-ch246932-sg0019.wav,2,voice_access_files\data_cache\d9e067faca7e3c1c\segmented_audio\train\not_allow\sp7868\sp7868__Lab41-SRI-VOiCES-src-sp7868-ch246932-sg0019__seg0002.wav,16000,3.0,16.125,15.488
sp7868__Lab41-SRI-VOiCES-src-sp7868-ch246932-sg0019,sp7868,0,not_allow,train,VOiCES_devkit\source-16k\sp7868\Lab41-SRI-VOiCES-src-sp7868-ch246932-sg0019.wav,3,voice_access_files\data_cache\d9e067faca7e3c1c\segmented_audio\train\not_allow\sp7868\sp7868__Lab41-SRI-VOiCES-src-sp7868-ch246932-sg0019__seg0003.wav,16000,3.0,16.125,15.488
